Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,OECD members,OED,32.1
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Other small states,OSS,45.3454545454545
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Pacific island small states,PSS,59.7
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Post-demographic dividend,PST,30.425
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Pre-demographic dividend,PRE,69.751724137931
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Small states,SST,47.1615384615385
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,South Asia,SAS,41.1142857142857
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,South Asia (IDA & IBRD),TSA,41.1142857142857
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Sub-Saharan Africa,SSF,66.8117647058824
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Sub-Saharan Africa (excluding high income),SSA,66.8117647058824
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,66.8117647058824
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Upper middle income,UMC,46.275
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,World,WLD,50.6631578947368
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Afghanistan,AFG,20621946475.7248
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Albania,ALB,12457862570.9615
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Algeria,DZA,168144148735.467
GDP (constant 2015 US$),NY.GDP.MKTP.KD,American Samoa,ASM,653477862.59542
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Andorra,AND,2649303923.74954
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Angola,AGO,104128680882.974
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Antigua and Barbuda,ATG,1301036618.29788
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Argentina,ARG,514772410744.886
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Armenia,ARM,11915301005.3428
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Aruba,ABW,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Australia,AUS,1490967836287.24
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Austria,AUT,386358828359.98
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Azerbaijan,AZE,51307185972.7133
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Bahamas, The",BHS,10700067637.535
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bahrain,BHR,33206179338.0924
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bangladesh,BGD,270695543283.145
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Barbados,BRB,3906818634.5026
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Belarus,BLR,58482352924.7647
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Belgium,BEL,466648941451.321
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Belize,BLZ,1577955710.95098
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Benin,BEN,14725558673.4836
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bermuda,BMU,6416619976.78948
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bhutan,BTN,2221963713.91577
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bolivia,BOL,34820961246.5927
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bosnia and Herzegovina,BIH,17825164473.5196
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Botswana,BWA,14813376718.8645
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Brazil,BRA,1749104722085.75
GDP (constant 2015 US$),NY.GDP.MKTP.KD,British Virgin Islands,VGB,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Brunei Darussalam,BRN,13429361905.7745
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bulgaria,BGR,54923717977.7828
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Burkina Faso,BFA,15291209207.4632
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Burundi,BDI,3218732735.47832
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cabo Verde,CPV,1632003277.60234
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cambodia,KHM,23012192756.0004
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cameroon,CMR,37686544899.7458
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Canada,CAN,1600331194689.1
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cayman Islands,CYM,5060362414.49658
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Central African Republic,CAF,2001437872.50299
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Chad,TCD,10426343411.4082
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Channel Islands,CHI,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Chile,CHL,247639120221.194
GDP (constant 2015 US$),NY.GDP.MKTP.KD,China,CHN,14631844421164.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Colombia,COL,299826459539.862
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Comoros,COM,1091379941.82261
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Congo, Dem. Rep.",COD,45259706747.5848
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Congo, Rep.",COG,8877391999.21642
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Costa Rica,CRI,61668979511.3658
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cote d'Ivoire,CIV,61033878289.1137
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Croatia,HRV,52557893779.4932
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cuba,CUB,81054474018.3486
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Curacao,CUW,2364843106.78602
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cyprus,CYP,23579790561.3669
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Czech Republic,CZE,203104100818.131
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Denmark,DNK,327737534762.376
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Djibouti,DJI,3207792428.79929
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Dominica,DMA,473932843.206578
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Dominican Republic,DOM,83287065054.8355
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ecuador,ECU,93820098898.9847
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Egypt, Arab Rep.",EGY,412246049856.462
GDP (constant 2015 US$),NY.GDP.MKTP.KD,El Salvador,SLV,23560825996.9743
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Equatorial Guinea,GNQ,9509201933.42394
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Eritrea,ERI,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Estonia,EST,26269347954.8905
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Eswatini,SWZ,4319634145.18863
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ethiopia,ETH,95069173939.2885
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Faroe Islands,FRO,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Fiji,FJI,4402511310.87186
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Finland,FIN,247627994062.826
GDP (constant 2015 US$),NY.GDP.MKTP.KD,France,FRA,2410285649514.37
GDP (constant 2015 US$),NY.GDP.MKTP.KD,French Polynesia,PYF,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Gabon,GAB,15176119328.9266
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Gambia, The",GMB,1672833037.60516
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Georgia,GEO,16557390869.4311
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Germany,DEU,3434435991589.48
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ghana,GHA,62724594622.7784
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Gibraltar,GIB,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Greece,GRC,185300000452.356
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Greenland,GRL,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Grenada,GRD,979357778.228225
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Guam,GUM,5259729936.30573
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Guatemala,GTM,69560946554.6216
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Guinea,GIN,12922776921.3699
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Guinea-Bissau,GNB,1218759824.0375
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Guyana,GUY,7275908034.11422
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Haiti,HTI,14956795315.4134
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Honduras,HND,22022361225.0611
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Hong Kong SAR, China",HKG,311574446723.543
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Hungary,HUN,140096898857.097
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Iceland,ISL,19491448632.0679
GDP (constant 2015 US$),NY.GDP.MKTP.KD,India,IND,2500132192252.07
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Indonesia,IDN,1027602854052.75
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Iran, Islamic Rep.",IRN,410188057889.547
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Iraq,IRQ,170857727944.571
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ireland,IRL,392377013983.203
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Isle of Man,IMN,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Israel,ISR,345459861240.942
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Italy,ITA,1744731951797.4
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Jamaica,JAM,13440715454.4634
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Japan,JPN,4380756530555.84
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Jordan,JOR,41108073616.9012
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kazakhstan,KAZ,205829297738.039
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kenya,KEN,83859109642.7977
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kiribati,KIR,191947336.316123
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Korea, Dem. People's Rep.",PRK,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Korea, Rep.",KOR,1623895080923.74
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kosovo,XKX,7144367590.23064
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kuwait,KWT,104326525025.932
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Kyrgyz Republic,KGZ,7238139485.07632
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lao PDR,LAO,18584865505.7243
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latvia,LVA,29604557971.0212
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lebanon,LBN,36736829867.8828
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lesotho,LSO,2105770361.01415
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Liberia,LBR,3115542651.48219
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Libya,LBY,27805590095.5454
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Liechtenstein,LIE,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lithuania,LTU,48091287110.449
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Luxembourg,LUX,66091291203.4122
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Macao SAR, China",MAC,23488188941.668
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Madagascar,MDG,12244773575.743
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Malawi,MWI,7537262760.22866
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Malaysia,MYS,344099347074.638
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Maldives,MDV,3600460152.87054
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mali,MLI,15830713922.9713
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Malta,MLT,12886270020.5634
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Marshall Islands,MHL,207699800
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mauritania,MRT,7206774163.45007
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mauritius,MUS,11465335041.3424
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mexico,MEX,1148749268216.83
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Micronesia, Fed. Sts.",FSM,326589258.966469
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Moldova,MDA,8517409875.67267
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Monaco,MCO,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mongolia,MNG,13528524724.6473
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Montenegro,MNE,4046328370.4823
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Morocco,MAR,105726171616.036
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Mozambique,MOZ,17959222232.3238
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Myanmar,MMR,86343028344.6817
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Namibia,NAM,10285277742.1275
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Nauru,NRU,90650121.4347125
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Nepal,NPL,29966137023.6247
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Netherlands,NLD,808007359760.319
GDP (constant 2015 US$),NY.GDP.MKTP.KD,New Caledonia,NCL,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,New Zealand,NZL,204482365452.675
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Nicaragua,NIC,12734736953.8557
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Niger,NER,12649312790.6637
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Nigeria,NGA,493917966761.433
GDP (constant 2015 US$),NY.GDP.MKTP.KD,North Macedonia,MKD,10602899914.6751
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Northern Mariana Islands,MNP,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Norway,NOR,403779725121.422
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Oman,OMN,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Pakistan,PAK,319589670093.838
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Palau,PLW,239735275.665399
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Panama,PAN,52520697209.2337
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Papua New Guinea,PNG,23854664082.3199
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Paraguay,PRY,40446808660.9894
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Peru,PER,190979128768.533
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Philippines,PHL,358294070260.977
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Poland,POL,555630454967.502
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Portugal,PRT,203507675081.482
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Puerto Rico,PRI,92660076632.5087
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Qatar,QAT,161416823761.21
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Romania,ROU,208838846565.924
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Russian Federation,RUS,1416124431328.3
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Rwanda,RWA,10807188692.3483
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Samoa,WSM,864485987.503765
GDP (constant 2015 US$),NY.GDP.MKTP.KD,San Marino,SMR,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sao Tome and Principe,STP,370868351.86853
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Saudi Arabia,SAU,650714601909.915
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Senegal,SEN,22852755934.4895
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Serbia,SRB,45184791299.441
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Seychelles,SYC,1386262377.34522
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sierra Leone,SLE,4976753933.906
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Singapore,SGP,330099796334.012
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sint Maarten (Dutch part),SXM,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Slovak Republic,SVK,94731014312.2407
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Slovenia,SVN,48124693310.8877
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Solomon Islands,SLB,1467403272.8451
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Somalia,SOM,5151914354.19933
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Africa,ZAF,335640150576.122
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Sudan,SSD,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Spain,ESP,1180730237585.72
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sri Lanka,LKA,88832160056.326
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Kitts and Nevis,KNA,973116706.099799
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Lucia,LCA,1588638626.64639
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Martin (French part),MAF,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Vincent and the Grenadines,VCT,772496631.164621
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sudan,SDN,49449888025.3069
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Suriname,SUR,4417127637.77914
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sweden,SWE,533611847447.428
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Switzerland,CHE,740026236249.648
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Syrian Arab Republic,SYR,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tajikistan,TJK,11436203954.5867
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tanzania,TZA,61522709091.989
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Thailand,THA,432649179610.326
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Timor-Leste,TLS,2093497568.69774
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Togo,TGO,5187639195.4239
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tonga,TON,489364573.366461
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Trinidad and Tobago,TTO,20813757908.5789
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tunisia,TUN,44681503990.4623
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turkey,TUR,1015326662715.27
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turkmenistan,TKM,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turks and Caicos Islands,TCA,802388550.964229
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tuvalu,TUV,44708879.1274654
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uganda,UGA,40768765939.9399
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ukraine,UKR,97866338856.1037
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United Arab Emirates,ARE,370866189764.806
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United Kingdom,GBR,2882115887622.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United States,USA,19247059000000
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uruguay,URY,52260972281.8054
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uzbekistan,UZB,107981860052.519
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Vanuatu,VUT,810535805.63569
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Venezuela, RB",VEN,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Vietnam,VNM,258508671883.214
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Virgin Islands (U.S.),VIR,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,West Bank and Gaza,PSE,14015400000
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Yemen, Rep.",YEM,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zambia,ZMB,23418945736.8993
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zimbabwe,ZWE,19426048165.877
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Africa Eastern and Southern,AFE,975174419567.342
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Africa Western and Central,AFW,820636112652.497
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Arab World,ARB,2525824292720.61
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Caribbean small states,CSS,68220930221.5678
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Central Europe and the Baltics,CEB,1461972813625.42
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Early-demographic dividend,EAR,11175750002752.6
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific,EAS,26267553268938.6
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific (excluding high income),EAP,17251524473606
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,17229550948649.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Euro area,EMU,11809389896083.3
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia,ECS,21108750105123.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia (excluding high income),ECA,3414610834793.28
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,4022692727957.83
GDP (constant 2015 US$),NY.GDP.MKTP.KD,European Union,EUU,13885891191259
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Fragile and conflict affected situations,FCS,1636815770462.76
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Heavily indebted poor countries (HIPC),HPC,789750001096.468
GDP (constant 2015 US$),NY.GDP.MKTP.KD,High income,HIC,49763737737780.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IBRD only,IBD,30483038482833.4
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA & IBRD total,IBT,32830212097572.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA blend,IDB,1107135693734.16
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA only,IDX,1239716122908.18
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA total,IDA,2346669721783.33
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Late-demographic dividend,LTE,22443633555291.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & Caribbean,LCN,5220250174910.94
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & Caribbean (excluding high income),LAC,4524412872718.69
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,5012339990419.76
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Least developed countries: UN classification,LDC,1132409817404.22
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Low & middle income,LMY,31702954847707.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Low income,LIC,477577465777.253
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lower middle income,LMC,7530226915518.85
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Middle East & North Africa,MEA,3232650039398.86
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Middle East & North Africa (excluding high income),MNA,1484549700027.44
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,1470547924143.79
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Middle income,MIC,31226518398513.5
GDP (constant 2015 US$),NY.GDP.MKTP.KD,North America,NAC,20853806814665.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Not classified,INX,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,OECD members,OED,49244680329334
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Other small states,OSS,381932796736.118
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Pacific island small states,PSS,9135631621.73305
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Post-demographic dividend,PST,46053872639370.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Pre-demographic dividend,PRE,1404161900868.14
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Small states,SST,459280768897.804
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Asia,SAS,3235660073051.52
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Asia (IDA & IBRD),TSA,3235660073051.52
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa,SSF,1795810532219.84
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (excluding high income),SSA,1794424269842.49
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1795810532219.84
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Upper middle income,UMC,23696596108154.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,World,WLD,81749439660499.7
"Population, total",SP.POP.TOTL,Afghanistan,AFG,38928341
"Population, total",SP.POP.TOTL,Albania,ALB,2837743
"Population, total",SP.POP.TOTL,Algeria,DZA,43851043
"Population, total",SP.POP.TOTL,American Samoa,ASM,55197
"Population, total",SP.POP.TOTL,Andorra,AND,77265
"Population, total",SP.POP.TOTL,Angola,AGO,32866268
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,97928
"Population, total",SP.POP.TOTL,Argentina,ARG,45376763
"Population, total",SP.POP.TOTL,Armenia,ARM,2963234
"Population, total",SP.POP.TOTL,Aruba,ABW,106766
"Population, total",SP.POP.TOTL,Australia,AUS,25687041
"Population, total",SP.POP.TOTL,Austria,AUT,8917205
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,10093121
"Population, total",SP.POP.TOTL,"Bahamas, The",BHS,393248
"Population, total",SP.POP.TOTL,Bahrain,BHR,1701583
"Population, total",SP.POP.TOTL,Bangladesh,BGD,164689383
"Population, total",SP.POP.TOTL,Barbados,BRB,287371
"Population, total",SP.POP.TOTL,Belarus,BLR,9379952
"Population, total",SP.POP.TOTL,Belgium,BEL,11555997
"Population, total",SP.POP.TOTL,Belize,BLZ,397621
"Population, total",SP.POP.TOTL,Benin,BEN,12123198
"Population, total",SP.POP.TOTL,Bermuda,BMU,63903
"Population, total",SP.POP.TOTL,Bhutan,BTN,771612
"Population, total",SP.POP.TOTL,Bolivia,BOL,11673029
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3280815
"Population, total",SP.POP.TOTL,Botswana,BWA,2351625
"Population, total",SP.POP.TOTL,Brazil,BRA,212559409
"Population, total",SP.POP.TOTL,British Virgin Islands,VGB,30237
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,437483
"Population, total",SP.POP.TOTL,Bulgaria,BGR,6934015
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,20903278
